# run_id=ec1c665e-b586-4c4a-9a2a-57022eafd668
# config_label=Mac-local-MPS
# started_at=2026-06-04T12:35:03.309Z
# duration_ms=65020
# warmup_ms=5000
# protocol_version=1.0.0
# file_name=D# Fat (Original Mix).wav
# file_duration_ms=328593.7708333333
# chunk_size=2048
# sample_rate=48000
# chunks_sent=1524
# chunks_received=1524
# beats_real=25
# beats_synthetic=108
# lighting_frames=147
# device=cuda:NVIDIA GeForce RTX 2070 SUPER
# beat_tracker=beatnet
# skip_bart=skipbart
# note_server_skip_ingest_queue_ms=time to enqueue chunk (not inference)
# note_server_skip_drain_queue_ms=time to dequeue predictions (not inference)
# note_server_skip_inference_ms=OpenL3 embed + Skip-BART decode on worker thread
# note_server_stage_raw_t_ms=blank for backend samples (no client clock)
t_ms,metric,value
,server.beat.ingest_ms,3.149
,server.beat.ingest_ms,2.193
,server.beat.ingest_ms,2.185
,server.beat.ingest_ms,2.488
,server.beat.ingest_ms,2.695
,server.beat.ingest_ms,2.753
,server.beat.ingest_ms,2.749
,server.beat.ingest_ms,2.184
,server.beat.ingest_ms,2.701
,server.beat.ingest_ms,2.823
,server.beat.ingest_ms,2.841
,server.beat.ingest_ms,2.182
,server.beat.ingest_ms,2.633
,server.beat.ingest_ms,2.480
,server.beat.ingest_ms,2.724
,server.beat.ingest_ms,2.715
,server.beat.ingest_ms,2.626
,server.beat.ingest_ms,1.944
,server.beat.ingest_ms,1.976
,server.beat.ingest_ms,2.844
,server.beat.ingest_ms,2.678
,server.beat.ingest_ms,2.708
,server.beat.ingest_ms,2.077
,server.beat.ingest_ms,2.227
,server.beat.ingest_ms,2.157
,server.beat.ingest_ms,2.464
,server.beat.ingest_ms,2.887
,server.beat.ingest_ms,1.895
,server.beat.ingest_ms,2.184
,server.beat.ingest_ms,2.781
,server.beat.ingest_ms,3.051
,server.beat.ingest_ms,2.799
,server.beat.ingest_ms,2.191
,server.beat.ingest_ms,2.359
,server.beat.ingest_ms,2.701
,server.beat.ingest_ms,2.137
,server.beat.ingest_ms,2.652
,server.beat.ingest_ms,1.935
,server.beat.ingest_ms,2.430
,server.beat.ingest_ms,2.103
,server.beat.ingest_ms,2.863
,server.beat.ingest_ms,2.776
,server.beat.ingest_ms,2.759
,server.beat.ingest_ms,3.080
,server.beat.ingest_ms,2.826
,server.beat.ingest_ms,2.821
,server.beat.ingest_ms,2.713
,server.beat.ingest_ms,2.708
,server.beat.ingest_ms,2.824
,server.beat.ingest_ms,2.390
,server.beat.ingest_ms,2.865
,server.beat.ingest_ms,2.663
,server.beat.ingest_ms,2.867
,server.beat.ingest_ms,2.097
,server.beat.ingest_ms,2.782
,server.beat.ingest_ms,2.867
,server.beat.ingest_ms,2.674
,server.beat.ingest_ms,2.051
,server.beat.ingest_ms,2.154
,server.beat.ingest_ms,2.788
,server.beat.ingest_ms,2.657
,server.beat.ingest_ms,2.618
,server.beat.ingest_ms,2.731
,server.beat.ingest_ms,2.953
,server.beat.ingest_ms,2.255
,server.beat.ingest_ms,2.869
,server.beat.ingest_ms,2.810
,server.beat.ingest_ms,2.067
,server.beat.ingest_ms,2.040
,server.beat.ingest_ms,2.839
,server.beat.ingest_ms,2.611
,server.beat.ingest_ms,2.523
,server.beat.ingest_ms,2.609
,server.beat.ingest_ms,2.516
,server.beat.ingest_ms,2.143
,server.beat.ingest_ms,2.061
,server.beat.ingest_ms,2.753
,server.beat.ingest_ms,1.891
,server.beat.ingest_ms,3.261
,server.beat.ingest_ms,2.866
,server.beat.ingest_ms,2.763
,server.beat.ingest_ms,2.910
,server.beat.ingest_ms,1.999
,server.beat.ingest_ms,2.151
,server.beat.ingest_ms,2.739
,server.beat.ingest_ms,2.793
,server.beat.ingest_ms,7.599
,server.beat.ingest_ms,6.898
,server.beat.ingest_ms,6.996
,server.beat.ingest_ms,3.818
,server.beat.ingest_ms,4.577
,server.beat.ingest_ms,2.923
,server.beat.ingest_ms,4.449
,server.beat.ingest_ms,5.246
,server.beat.ingest_ms,3.083
,server.beat.ingest_ms,3.390
,server.beat.ingest_ms,4.678
,server.beat.ingest_ms,8.092
,server.beat.ingest_ms,7.077
,server.beat.ingest_ms,7.493
,server.beat.ingest_ms,7.616
,server.beat.ingest_ms,10.262
,server.beat.ingest_ms,1.798
,server.beat.ingest_ms,1.943
,server.beat.ingest_ms,1.893
,server.beat.ingest_ms,1.926
,server.beat.ingest_ms,1.953
,server.beat.ingest_ms,4.379
,server.beat.ingest_ms,3.881
,server.beat.ingest_ms,6.710
,server.beat.ingest_ms,5.625
,server.beat.ingest_ms,4.942
,server.beat.ingest_ms,4.367
,server.beat.ingest_ms,4.557
,server.beat.ingest_ms,3.551
,server.beat.ingest_ms,5.000
,server.beat.ingest_ms,3.628
,server.beat.ingest_ms,2.560
,server.beat.ingest_ms,2.896
,server.beat.ingest_ms,2.944
,server.beat.ingest_ms,3.034
,server.beat.ingest_ms,2.996
,server.beat.ingest_ms,2.876
,server.beat.ingest_ms,4.599
,server.beat.ingest_ms,3.383
,server.beat.ingest_ms,4.700
,server.beat.ingest_ms,3.380
,server.beat.ingest_ms,1.859
,server.beat.ingest_ms,2.553
,server.beat.ingest_ms,2.543
,server.beat.ingest_ms,2.664
,server.beat.ingest_ms,2.702
,server.beat.ingest_ms,9.211
,server.beat.ingest_ms,8.282
,server.beat.ingest_ms,9.316
,server.beat.ingest_ms,5.522
,server.beat.ingest_ms,8.065
,server.beat.ingest_ms,2.415
,server.beat.ingest_ms,2.569
,server.beat.ingest_ms,2.510
,server.beat.ingest_ms,2.730
,server.beat.ingest_ms,2.611
,server.beat.ingest_ms,2.578
,server.beat.ingest_ms,2.794
,server.beat.ingest_ms,2.855
,server.beat.ingest_ms,2.937
,server.beat.ingest_ms,2.933
,server.beat.ingest_ms,2.814
,server.beat.ingest_ms,3.082
,server.beat.ingest_ms,4.958
,server.beat.ingest_ms,3.459
,server.beat.ingest_ms,3.488
,server.beat.ingest_ms,7.294
,server.beat.ingest_ms,8.198
,server.beat.ingest_ms,5.468
,server.beat.ingest_ms,3.215
,server.beat.ingest_ms,4.977
,server.beat.ingest_ms,3.747
,server.beat.ingest_ms,4.564
,server.beat.ingest_ms,4.170
,server.beat.ingest_ms,4.546
,server.beat.ingest_ms,5.434
,server.beat.ingest_ms,1.808
,server.beat.ingest_ms,1.983
,server.beat.ingest_ms,1.951
,server.beat.ingest_ms,1.986
,server.beat.ingest_ms,1.962
,server.beat.ingest_ms,2.512
,server.beat.ingest_ms,5.540
,server.beat.ingest_ms,6.420
,server.beat.ingest_ms,6.054
,server.beat.ingest_ms,8.088
,server.beat.ingest_ms,2.510
,server.beat.ingest_ms,2.472
,server.beat.ingest_ms,1.950
,server.beat.ingest_ms,1.957
,server.beat.ingest_ms,1.916
,server.beat.ingest_ms,2.397
,server.beat.ingest_ms,2.603
,server.beat.ingest_ms,8.917
,server.beat.ingest_ms,8.125
,server.beat.ingest_ms,3.696
,server.beat.ingest_ms,2.284
,server.beat.ingest_ms,2.040
,server.beat.ingest_ms,1.990
,server.beat.ingest_ms,1.971
,server.beat.ingest_ms,1.929
,server.beat.ingest_ms,2.471
,server.beat.ingest_ms,2.597
,server.beat.ingest_ms,2.468
,server.beat.ingest_ms,2.471
,server.beat.ingest_ms,1.943
,server.beat.ingest_ms,2.742
,server.beat.ingest_ms,2.570
,server.beat.ingest_ms,2.182
,server.beat.ingest_ms,2.951
,server.beat.ingest_ms,2.490
,server.beat.ingest_ms,2.803
,server.beat.ingest_ms,2.707
,server.beat.ingest_ms,2.161
,server.beat.ingest_ms,2.155
,server.beat.ingest_ms,2.476
,server.beat.ingest_ms,2.522
,server.beat.ingest_ms,2.474
,server.beat.ingest_ms,3.493
,server.beat.ingest_ms,2.511
,server.beat.ingest_ms,2.467
,server.beat.ingest_ms,2.501
,server.beat.ingest_ms,3.256
,server.beat.ingest_ms,2.908
,server.beat.ingest_ms,2.871
,server.beat.ingest_ms,2.840
,server.beat.ingest_ms,2.681
,server.beat.ingest_ms,3.018
,server.beat.ingest_ms,2.967
,server.beat.ingest_ms,2.295
,server.beat.ingest_ms,2.760
,server.beat.ingest_ms,2.930
,server.beat.ingest_ms,2.961
,server.beat.ingest_ms,2.839
,server.beat.ingest_ms,2.575
,server.beat.ingest_ms,2.946
,server.beat.ingest_ms,2.859
,server.beat.ingest_ms,2.853
,server.beat.ingest_ms,2.919
,server.beat.ingest_ms,2.659
,server.beat.ingest_ms,2.303
,server.beat.ingest_ms,2.522
,server.beat.ingest_ms,2.983
,server.beat.ingest_ms,2.881
,server.beat.ingest_ms,2.568
,server.beat.ingest_ms,3.120
,server.beat.ingest_ms,2.771
,server.beat.ingest_ms,2.909
,server.beat.ingest_ms,2.980
,server.beat.ingest_ms,2.895
,server.beat.ingest_ms,2.200
,server.beat.ingest_ms,2.181
,server.beat.ingest_ms,2.642
,server.beat.ingest_ms,2.766
,server.beat.ingest_ms,3.009
,server.beat.ingest_ms,2.661
,server.beat.ingest_ms,2.907
,server.beat.ingest_ms,2.620
,server.beat.ingest_ms,3.034
,server.beat.ingest_ms,2.913
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,56.446
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,138.844
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,32.274
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,76.889
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,80.172
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,53.942
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,60.008
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,63.502
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,40.040
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,59.651
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,155.040
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,85.830
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,97.727
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,140.840
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,132.203
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,192.633
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,101.803
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,97.411
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,62.262
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,35.116
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,114.381
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,116.990
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,159.895
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,149.960
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,166.939
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,130.651
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,245.522
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,109.753
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,270.057
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,126.539
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,148.992
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,216.519
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,17.384
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,189.912
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,22.549
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,115.289
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,21.971
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,107.779
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,19.448
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,94.753
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,59.874
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,23.908
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,122.954
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,23.221
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,211.670
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,42.947
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,203.311
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,118.713
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,263.379
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,204.112
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,257.030
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,223.195
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,153.966
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,195.421
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,18.375
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,265.651
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,145.731
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,289.475
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,173.769
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,198.212
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.004
,server.beat.drain_ms,103.901
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,80.863
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,45.731
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,27.417
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,103.518
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,22.138
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,112.609
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,32.637
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,110.370
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,26.200
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,137.844
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,22.074
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,110.744
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,36.825
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,22.483
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,102.095
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,112.966
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,224.928
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,91.386
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,97.222
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.006
,server.beat.drain_ms,162.636
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,273.588
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,220.366
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,170.589
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,244.469
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.004
,server.beat.drain_ms,102.632
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.263
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.006
,server.beat.drain_ms,245.128
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,73.678
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.006
,server.beat.drain_ms,244.542
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,177.608
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,138.330
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,285.939
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.004
,server.beat.drain_ms,84.615
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,229.454
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,29.943
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,114.372
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,270.805
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,175.729
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,50.128
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,93.113
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,48.474
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,48.358
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,111.167
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,63.510
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,117.453
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,53.580
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,62.460
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,87.600
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,36.778
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,114.816
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,44.360
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,100.651
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,99.205
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,53.880
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,134.063
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.020
,server.beat.drain_ms,0.002
,server.beat.drain_ms,144.906
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,124.081
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
