# run_id=b4e44830-5763-499a-ade4-1d84c1783383
# config_label=Windows-CUDA-LAN-run3
# started_at=2026-06-04T12:40:40.165Z
# duration_ms=65024
# warmup_ms=5000
# protocol_version=1.0.0
# file_name=D# Fat (Original Mix).wav
# file_duration_ms=328593.7708333333
# chunk_size=2048
# sample_rate=48000
# chunks_sent=1524
# chunks_received=1524
# beats_real=23
# beats_synthetic=95
# lighting_frames=147
# device=cuda:NVIDIA GeForce RTX 2070 SUPER
# beat_tracker=beatnet
# skip_bart=skipbart
# note_server_skip_ingest_queue_ms=time to enqueue chunk (not inference)
# note_server_skip_drain_queue_ms=time to dequeue predictions (not inference)
# note_server_skip_inference_ms=OpenL3 embed + Skip-BART decode on worker thread
# note_server_stage_raw_t_ms=blank for backend samples (no client clock)
t_ms,metric,value
,server.beat.ingest_ms,1.929
,server.beat.ingest_ms,1.675
,server.beat.ingest_ms,1.618
,server.beat.ingest_ms,1.581
,server.beat.ingest_ms,6.715
,server.beat.ingest_ms,1.938
,server.beat.ingest_ms,2.064
,server.beat.ingest_ms,2.213
,server.beat.ingest_ms,2.047
,server.beat.ingest_ms,4.802
,server.beat.ingest_ms,1.937
,server.beat.ingest_ms,2.059
,server.beat.ingest_ms,2.129
,server.beat.ingest_ms,1.657
,server.beat.ingest_ms,1.669
,server.beat.ingest_ms,2.175
,server.beat.ingest_ms,2.427
,server.beat.ingest_ms,2.463
,server.beat.ingest_ms,2.320
,server.beat.ingest_ms,2.196
,server.beat.ingest_ms,2.280
,server.beat.ingest_ms,2.456
,server.beat.ingest_ms,2.545
,server.beat.ingest_ms,2.495
,server.beat.ingest_ms,2.527
,server.beat.ingest_ms,2.033
,server.beat.ingest_ms,2.220
,server.beat.ingest_ms,2.245
,server.beat.ingest_ms,2.253
,server.beat.ingest_ms,2.195
,server.beat.ingest_ms,4.205
,server.beat.ingest_ms,4.676
,server.beat.ingest_ms,4.197
,server.beat.ingest_ms,4.312
,server.beat.ingest_ms,6.237
,server.beat.ingest_ms,2.073
,server.beat.ingest_ms,2.283
,server.beat.ingest_ms,2.311
,server.beat.ingest_ms,2.267
,server.beat.ingest_ms,5.008
,server.beat.ingest_ms,5.302
,server.beat.ingest_ms,5.112
,server.beat.ingest_ms,5.101
,server.beat.ingest_ms,4.673
,server.beat.ingest_ms,4.157
,server.beat.ingest_ms,4.717
,server.beat.ingest_ms,4.360
,server.beat.ingest_ms,3.984
,server.beat.ingest_ms,7.867
,server.beat.ingest_ms,7.692
,server.beat.ingest_ms,2.772
,server.beat.ingest_ms,3.073
,server.beat.ingest_ms,3.132
,server.beat.ingest_ms,4.170
,server.beat.ingest_ms,3.137
,server.beat.ingest_ms,4.486
,server.beat.ingest_ms,2.916
,server.beat.ingest_ms,4.714
,server.beat.ingest_ms,6.748
,server.beat.ingest_ms,4.828
,server.beat.ingest_ms,2.059
,server.beat.ingest_ms,2.257
,server.beat.ingest_ms,2.352
,server.beat.ingest_ms,2.358
,server.beat.ingest_ms,2.420
,server.beat.ingest_ms,2.297
,server.beat.ingest_ms,2.649
,server.beat.ingest_ms,3.903
,server.beat.ingest_ms,2.564
,server.beat.ingest_ms,2.732
,server.beat.ingest_ms,4.557
,server.beat.ingest_ms,3.439
,server.beat.ingest_ms,3.185
,server.beat.ingest_ms,3.450
,server.beat.ingest_ms,2.978
,server.beat.ingest_ms,2.077
,server.beat.ingest_ms,2.238
,server.beat.ingest_ms,2.221
,server.beat.ingest_ms,2.246
,server.beat.ingest_ms,2.264
,server.beat.ingest_ms,2.190
,server.beat.ingest_ms,2.384
,server.beat.ingest_ms,4.483
,server.beat.ingest_ms,2.490
,server.beat.ingest_ms,2.734
,server.beat.ingest_ms,2.172
,server.beat.ingest_ms,2.381
,server.beat.ingest_ms,2.357
,server.beat.ingest_ms,2.413
,server.beat.ingest_ms,2.422
,server.beat.ingest_ms,1.974
,server.beat.ingest_ms,2.143
,server.beat.ingest_ms,4.026
,server.beat.ingest_ms,8.690
,server.beat.ingest_ms,2.826
,server.beat.ingest_ms,2.201
,server.beat.ingest_ms,2.569
,server.beat.ingest_ms,2.396
,server.beat.ingest_ms,2.463
,server.beat.ingest_ms,2.426
,server.beat.ingest_ms,1.954
,server.beat.ingest_ms,2.307
,server.beat.ingest_ms,2.103
,server.beat.ingest_ms,2.139
,server.beat.ingest_ms,2.546
,server.beat.ingest_ms,1.977
,server.beat.ingest_ms,2.188
,server.beat.ingest_ms,2.641
,server.beat.ingest_ms,2.570
,server.beat.ingest_ms,1.999
,server.beat.ingest_ms,2.346
,server.beat.ingest_ms,2.244
,server.beat.ingest_ms,2.464
,server.beat.ingest_ms,2.506
,server.beat.ingest_ms,2.504
,server.beat.ingest_ms,2.021
,server.beat.ingest_ms,2.412
,server.beat.ingest_ms,2.535
,server.beat.ingest_ms,2.626
,server.beat.ingest_ms,2.377
,server.beat.ingest_ms,2.909
,server.beat.ingest_ms,2.460
,server.beat.ingest_ms,2.199
,server.beat.ingest_ms,2.407
,server.beat.ingest_ms,2.547
,server.beat.ingest_ms,2.269
,server.beat.ingest_ms,2.620
,server.beat.ingest_ms,2.646
,server.beat.ingest_ms,2.530
,server.beat.ingest_ms,2.488
,server.beat.ingest_ms,1.865
,server.beat.ingest_ms,2.370
,server.beat.ingest_ms,2.329
,server.beat.ingest_ms,2.682
,server.beat.ingest_ms,1.935
,server.beat.ingest_ms,2.512
,server.beat.ingest_ms,2.690
,server.beat.ingest_ms,2.655
,server.beat.ingest_ms,2.815
,server.beat.ingest_ms,2.697
,server.beat.ingest_ms,1.983
,server.beat.ingest_ms,2.147
,server.beat.ingest_ms,1.937
,server.beat.ingest_ms,2.803
,server.beat.ingest_ms,2.439
,server.beat.ingest_ms,2.311
,server.beat.ingest_ms,2.468
,server.beat.ingest_ms,2.509
,server.beat.ingest_ms,2.707
,server.beat.ingest_ms,2.559
,server.beat.ingest_ms,2.310
,server.beat.ingest_ms,2.489
,server.beat.ingest_ms,2.639
,server.beat.ingest_ms,1.955
,server.beat.ingest_ms,2.113
,server.beat.ingest_ms,2.471
,server.beat.ingest_ms,2.504
,server.beat.ingest_ms,2.515
,server.beat.ingest_ms,2.537
,server.beat.ingest_ms,2.458
,server.beat.ingest_ms,2.297
,server.beat.ingest_ms,2.363
,server.beat.ingest_ms,2.847
,server.beat.ingest_ms,2.246
,server.beat.ingest_ms,2.438
,server.beat.ingest_ms,2.405
,server.beat.ingest_ms,2.173
,server.beat.ingest_ms,2.317
,server.beat.ingest_ms,2.440
,server.beat.ingest_ms,2.617
,server.beat.ingest_ms,2.454
,server.beat.ingest_ms,2.496
,server.beat.ingest_ms,2.496
,server.beat.ingest_ms,2.596
,server.beat.ingest_ms,2.216
,server.beat.ingest_ms,1.861
,server.beat.ingest_ms,1.987
,server.beat.ingest_ms,2.325
,server.beat.ingest_ms,2.602
,server.beat.ingest_ms,2.792
,server.beat.ingest_ms,2.449
,server.beat.ingest_ms,2.527
,server.beat.ingest_ms,2.376
,server.beat.ingest_ms,2.606
,server.beat.ingest_ms,2.062
,server.beat.ingest_ms,2.441
,server.beat.ingest_ms,2.533
,server.beat.ingest_ms,2.221
,server.beat.ingest_ms,2.529
,server.beat.ingest_ms,2.700
,server.beat.ingest_ms,2.548
,server.beat.ingest_ms,2.569
,server.beat.ingest_ms,2.184
,server.beat.ingest_ms,2.552
,server.beat.ingest_ms,2.602
,server.beat.ingest_ms,2.844
,server.beat.ingest_ms,2.425
,server.beat.ingest_ms,2.078
,server.beat.ingest_ms,2.078
,server.beat.ingest_ms,2.660
,server.beat.ingest_ms,2.322
,server.beat.ingest_ms,2.381
,server.beat.ingest_ms,2.555
,server.beat.ingest_ms,2.599
,server.beat.ingest_ms,2.620
,server.beat.ingest_ms,1.823
,server.beat.ingest_ms,1.944
,server.beat.ingest_ms,1.970
,server.beat.ingest_ms,2.912
,server.beat.ingest_ms,2.642
,server.beat.ingest_ms,1.893
,server.beat.ingest_ms,1.941
,server.beat.ingest_ms,3.147
,server.beat.ingest_ms,2.690
,server.beat.ingest_ms,2.457
,server.beat.ingest_ms,2.009
,server.beat.ingest_ms,2.660
,server.beat.ingest_ms,2.479
,server.beat.ingest_ms,2.723
,server.beat.ingest_ms,2.665
,server.beat.ingest_ms,1.866
,server.beat.ingest_ms,1.935
,server.beat.ingest_ms,2.640
,server.beat.ingest_ms,2.919
,server.beat.ingest_ms,2.609
,server.beat.ingest_ms,2.534
,server.beat.ingest_ms,2.517
,server.beat.ingest_ms,2.175
,server.beat.ingest_ms,2.622
,server.beat.ingest_ms,2.706
,server.beat.ingest_ms,2.452
,server.beat.ingest_ms,3.205
,server.beat.ingest_ms,2.727
,server.beat.ingest_ms,2.819
,server.beat.ingest_ms,2.733
,server.beat.ingest_ms,2.350
,server.beat.ingest_ms,2.901
,server.beat.ingest_ms,2.519
,server.beat.ingest_ms,2.619
,server.beat.ingest_ms,2.584
,server.beat.ingest_ms,2.613
,server.beat.ingest_ms,2.711
,server.beat.ingest_ms,2.745
,server.beat.ingest_ms,2.895
,server.beat.ingest_ms,2.637
,server.beat.ingest_ms,2.443
,server.beat.ingest_ms,2.637
,server.beat.ingest_ms,2.592
,server.beat.ingest_ms,2.179
,server.beat.ingest_ms,2.302
,server.beat.ingest_ms,2.001
,server.beat.ingest_ms,2.738
,server.beat.ingest_ms,2.585
,server.beat.ingest_ms,5.463
,server.beat.ingest_ms,7.416
,server.beat.ingest_ms,3.425
,server.beat.ingest_ms,2.630
,server.beat.ingest_ms,6.039
,server.beat.ingest_ms,2.241
,server.beat.ingest_ms,4.083
,server.beat.ingest_ms,2.326
,server.beat.ingest_ms,2.536
,server.beat.ingest_ms,2.536
,server.beat.ingest_ms,5.209
,server.beat.ingest_ms,2.883
,server.beat.ingest_ms,2.035
,server.beat.ingest_ms,2.230
,server.beat.ingest_ms,2.201
,server.beat.ingest_ms,2.204
,server.beat.ingest_ms,1.793
,server.beat.ingest_ms,7.040
,server.beat.ingest_ms,7.822
,server.beat.ingest_ms,4.908
,server.beat.ingest_ms,6.385
,server.beat.ingest_ms,6.627
,server.beat.ingest_ms,2.103
,server.beat.ingest_ms,2.267
,server.beat.ingest_ms,2.247
,server.beat.ingest_ms,2.224
,server.beat.ingest_ms,1.848
,server.beat.ingest_ms,2.909
,server.beat.ingest_ms,3.494
,server.beat.ingest_ms,3.010
,server.beat.ingest_ms,3.339
,server.beat.ingest_ms,3.694
,server.beat.ingest_ms,2.445
,server.beat.ingest_ms,2.806
,server.beat.ingest_ms,2.988
,server.beat.ingest_ms,2.950
,server.beat.ingest_ms,2.970
,server.beat.ingest_ms,2.090
,server.beat.ingest_ms,2.303
,server.beat.ingest_ms,2.231
,server.beat.ingest_ms,3.007
,server.beat.ingest_ms,5.418
,server.beat.ingest_ms,2.137
,server.beat.ingest_ms,2.338
,server.beat.ingest_ms,2.393
,server.beat.ingest_ms,2.473
,server.beat.ingest_ms,2.413
,server.beat.ingest_ms,3.433
,server.beat.ingest_ms,2.591
,server.beat.ingest_ms,2.619
,server.beat.ingest_ms,2.640
,server.beat.ingest_ms,2.652
,server.beat.ingest_ms,2.087
,server.beat.ingest_ms,2.324
,server.beat.ingest_ms,2.268
,server.beat.ingest_ms,2.329
,server.beat.ingest_ms,2.280
,server.beat.ingest_ms,2.402
,server.beat.ingest_ms,2.735
,server.beat.ingest_ms,4.216
,server.beat.ingest_ms,2.754
,server.beat.ingest_ms,2.327
,server.beat.ingest_ms,2.250
,server.beat.ingest_ms,4.040
,server.beat.ingest_ms,7.102
,server.beat.ingest_ms,5.999
,server.beat.ingest_ms,5.328
,server.beat.ingest_ms,3.683
,server.beat.ingest_ms,3.372
,server.beat.ingest_ms,3.071
,server.beat.ingest_ms,4.309
,server.beat.ingest_ms,4.376
,server.beat.ingest_ms,5.139
,server.beat.ingest_ms,2.969
,server.beat.ingest_ms,7.876
,server.beat.ingest_ms,6.427
,server.beat.ingest_ms,6.345
,server.beat.ingest_ms,4.406
,server.beat.ingest_ms,4.661
,server.beat.ingest_ms,5.449
,server.beat.ingest_ms,2.615
,server.beat.ingest_ms,2.684
,server.beat.ingest_ms,4.183
,server.beat.ingest_ms,2.686
,server.beat.ingest_ms,2.744
,server.beat.ingest_ms,2.782
,server.beat.ingest_ms,2.835
,server.beat.ingest_ms,2.846
,server.beat.ingest_ms,2.839
,server.beat.ingest_ms,4.737
,server.beat.ingest_ms,3.050
,server.beat.ingest_ms,3.788
,server.beat.ingest_ms,1.712
,server.beat.ingest_ms,1.903
,server.beat.ingest_ms,2.506
,server.beat.ingest_ms,2.482
,server.beat.ingest_ms,2.509
,server.beat.ingest_ms,2.314
,server.beat.ingest_ms,2.313
,server.beat.ingest_ms,2.250
,server.beat.ingest_ms,2.250
,server.beat.ingest_ms,3.391
,server.beat.ingest_ms,2.424
,server.beat.ingest_ms,2.149
,server.beat.ingest_ms,2.395
,server.beat.ingest_ms,2.584
,server.beat.ingest_ms,2.084
,server.beat.ingest_ms,1.858
,server.beat.ingest_ms,2.058
,server.beat.ingest_ms,2.343
,server.beat.ingest_ms,2.365
,server.beat.ingest_ms,2.331
,server.beat.ingest_ms,2.573
,server.beat.ingest_ms,2.638
,server.beat.ingest_ms,2.633
,server.beat.ingest_ms,2.645
,server.beat.ingest_ms,2.543
,server.beat.ingest_ms,2.515
,server.beat.ingest_ms,2.593
,server.beat.ingest_ms,2.838
,server.beat.ingest_ms,3.181
,server.beat.ingest_ms,3.379
,server.beat.ingest_ms,2.253
,server.beat.ingest_ms,3.051
,server.beat.ingest_ms,2.626
,server.beat.ingest_ms,2.544
,server.beat.ingest_ms,2.097
,server.beat.ingest_ms,2.370
,server.beat.ingest_ms,2.455
,server.beat.ingest_ms,2.468
,server.beat.ingest_ms,2.018
,server.beat.ingest_ms,1.970
,server.beat.ingest_ms,2.392
,server.beat.ingest_ms,2.728
,server.beat.ingest_ms,2.809
,server.beat.ingest_ms,2.618
,server.beat.ingest_ms,2.460
,server.beat.ingest_ms,2.590
,server.beat.ingest_ms,2.688
,server.beat.ingest_ms,2.725
,server.beat.ingest_ms,2.697
,server.beat.ingest_ms,2.884
,server.beat.ingest_ms,2.354
,server.beat.ingest_ms,2.691
,server.beat.ingest_ms,2.358
,server.beat.ingest_ms,2.826
,server.beat.ingest_ms,2.726
,server.beat.ingest_ms,2.547
,server.beat.ingest_ms,2.750
,server.beat.ingest_ms,2.778
,server.beat.ingest_ms,2.708
,server.beat.ingest_ms,2.689
,server.beat.ingest_ms,2.638
,server.beat.ingest_ms,2.468
,server.beat.ingest_ms,2.848
,server.beat.ingest_ms,2.762
,server.beat.ingest_ms,2.478
,server.beat.ingest_ms,2.627
,server.beat.ingest_ms,2.689
,server.beat.ingest_ms,2.111
,server.beat.ingest_ms,2.503
,server.beat.ingest_ms,2.861
,server.beat.ingest_ms,2.283
,server.beat.ingest_ms,2.579
,server.beat.ingest_ms,2.252
,server.beat.ingest_ms,2.471
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,37.540
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,48.416
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,34.703
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,42.526
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,86.315
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,64.278
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,32.005
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,58.314
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,39.589
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,49.256
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,103.304
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,153.012
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,53.078
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.006
,server.beat.drain_ms,0.006
,server.beat.drain_ms,0.002
,server.beat.drain_ms,172.342
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,191.783
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,189.670
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,80.786
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,61.094
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,86.075
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,78.699
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,88.771
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,157.992
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,85.487
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,124.301
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,279.190
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,105.637
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,140.324
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,98.318
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,308.987
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,203.055
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,60.782
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,111.191
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,81.950
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,119.037
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,33.219
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,31.776
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,41.711
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,122.435
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,30.337
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,35.132
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,46.146
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,43.600
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,245.277
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,50.696
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,28.260
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,146.548
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,79.380
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,178.462
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,64.466
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.006
,server.beat.drain_ms,0.003
,server.beat.drain_ms,165.724
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,154.627
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,186.973
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,97.854
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,95.203
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,82.528
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.012
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,314.403
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,75.379
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,159.118
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,95.573
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,320.657
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,42.323
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,18.992
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,19.268
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,33.281
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,67.097
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,20.982
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,22.847
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,28.613
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,115.724
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,24.379
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,25.914
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,37.985
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,86.784
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,33.833
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,120.961
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,89.927
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,192.147
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,166.267
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,156.140
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,214.512
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
