# run_id=2aab6143-3cfb-49a6-8bbf-87e50c98fdac
# config_label=Windows-CUDA-LAN-run2
# started_at=2026-06-04T12:38:58.140Z
# duration_ms=65020
# warmup_ms=5000
# protocol_version=1.0.0
# file_name=D# Fat (Original Mix).wav
# file_duration_ms=328593.7708333333
# chunk_size=2048
# sample_rate=48000
# chunks_sent=1523
# chunks_received=1523
# beats_real=15
# beats_synthetic=134
# lighting_frames=147
# device=cuda:NVIDIA GeForce RTX 2070 SUPER
# beat_tracker=beatnet
# skip_bart=skipbart
# note_server_skip_ingest_queue_ms=time to enqueue chunk (not inference)
# note_server_skip_drain_queue_ms=time to dequeue predictions (not inference)
# note_server_skip_inference_ms=OpenL3 embed + Skip-BART decode on worker thread
# note_server_stage_raw_t_ms=blank for backend samples (no client clock)
t_ms,metric,value
,server.beat.ingest_ms,2.490
,server.beat.ingest_ms,2.113
,server.beat.ingest_ms,2.276
,server.beat.ingest_ms,2.498
,server.beat.ingest_ms,2.477
,server.beat.ingest_ms,2.474
,server.beat.ingest_ms,2.277
,server.beat.ingest_ms,2.374
,server.beat.ingest_ms,2.365
,server.beat.ingest_ms,2.437
,server.beat.ingest_ms,2.389
,server.beat.ingest_ms,2.113
,server.beat.ingest_ms,2.255
,server.beat.ingest_ms,2.150
,server.beat.ingest_ms,2.358
,server.beat.ingest_ms,2.260
,server.beat.ingest_ms,2.146
,server.beat.ingest_ms,1.846
,server.beat.ingest_ms,2.436
,server.beat.ingest_ms,2.185
,server.beat.ingest_ms,2.215
,server.beat.ingest_ms,2.157
,server.beat.ingest_ms,2.407
,server.beat.ingest_ms,1.948
,server.beat.ingest_ms,1.943
,server.beat.ingest_ms,2.122
,server.beat.ingest_ms,2.281
,server.beat.ingest_ms,2.254
,server.beat.ingest_ms,2.190
,server.beat.ingest_ms,2.565
,server.beat.ingest_ms,2.302
,server.beat.ingest_ms,1.661
,server.beat.ingest_ms,1.701
,server.beat.ingest_ms,1.796
,server.beat.ingest_ms,1.731
,server.beat.ingest_ms,2.505
,server.beat.ingest_ms,2.339
,server.beat.ingest_ms,2.559
,server.beat.ingest_ms,2.229
,server.beat.ingest_ms,2.489
,server.beat.ingest_ms,2.229
,server.beat.ingest_ms,1.804
,server.beat.ingest_ms,1.815
,server.beat.ingest_ms,2.384
,server.beat.ingest_ms,1.745
,server.beat.ingest_ms,2.500
,server.beat.ingest_ms,2.340
,server.beat.ingest_ms,2.498
,server.beat.ingest_ms,1.930
,server.beat.ingest_ms,2.322
,server.beat.ingest_ms,2.308
,server.beat.ingest_ms,2.281
,server.beat.ingest_ms,2.235
,server.beat.ingest_ms,2.544
,server.beat.ingest_ms,2.218
,server.beat.ingest_ms,2.394
,server.beat.ingest_ms,5.762
,server.beat.ingest_ms,5.278
,server.beat.ingest_ms,12.425
,server.beat.ingest_ms,5.021
,server.beat.ingest_ms,3.235
,server.beat.ingest_ms,2.042
,server.beat.ingest_ms,3.306
,server.beat.ingest_ms,3.495
,server.beat.ingest_ms,2.218
,server.beat.ingest_ms,2.331
,server.beat.ingest_ms,26.140
,server.beat.ingest_ms,3.000
,server.beat.ingest_ms,1.814
,server.beat.ingest_ms,1.753
,server.beat.ingest_ms,1.752
,server.beat.ingest_ms,2.055
,server.beat.ingest_ms,1.905
,server.beat.ingest_ms,7.742
,server.beat.ingest_ms,6.017
,server.beat.ingest_ms,6.048
,server.beat.ingest_ms,2.258
,server.beat.ingest_ms,2.606
,server.beat.ingest_ms,2.573
,server.beat.ingest_ms,2.559
,server.beat.ingest_ms,2.664
,server.beat.ingest_ms,2.364
,server.beat.ingest_ms,2.760
,server.beat.ingest_ms,2.683
,server.beat.ingest_ms,2.710
,server.beat.ingest_ms,2.663
,server.beat.ingest_ms,2.081
,server.beat.ingest_ms,10.998
,server.beat.ingest_ms,6.964
,server.beat.ingest_ms,6.332
,server.beat.ingest_ms,3.293
,server.beat.ingest_ms,2.884
,server.beat.ingest_ms,4.448
,server.beat.ingest_ms,3.759
,server.beat.ingest_ms,3.844
,server.beat.ingest_ms,3.942
,server.beat.ingest_ms,1.907
,server.beat.ingest_ms,4.388
,server.beat.ingest_ms,4.107
,server.beat.ingest_ms,4.994
,server.beat.ingest_ms,4.216
,server.beat.ingest_ms,4.071
,server.beat.ingest_ms,3.138
,server.beat.ingest_ms,6.416
,server.beat.ingest_ms,2.953
,server.beat.ingest_ms,4.816
,server.beat.ingest_ms,4.102
,server.beat.ingest_ms,8.339
,server.beat.ingest_ms,9.087
,server.beat.ingest_ms,5.176
,server.beat.ingest_ms,5.349
,server.beat.ingest_ms,2.670
,server.beat.ingest_ms,4.357
,server.beat.ingest_ms,2.811
,server.beat.ingest_ms,4.673
,server.beat.ingest_ms,2.764
,server.beat.ingest_ms,2.231
,server.beat.ingest_ms,2.493
,server.beat.ingest_ms,6.602
,server.beat.ingest_ms,10.939
,server.beat.ingest_ms,7.320
,server.beat.ingest_ms,2.241
,server.beat.ingest_ms,2.533
,server.beat.ingest_ms,2.419
,server.beat.ingest_ms,2.750
,server.beat.ingest_ms,6.482
,server.beat.ingest_ms,2.846
,server.beat.ingest_ms,3.817
,server.beat.ingest_ms,3.019
,server.beat.ingest_ms,2.772
,server.beat.ingest_ms,2.970
,server.beat.ingest_ms,2.505
,server.beat.ingest_ms,3.966
,server.beat.ingest_ms,3.362
,server.beat.ingest_ms,3.958
,server.beat.ingest_ms,3.651
,server.beat.ingest_ms,5.339
,server.beat.ingest_ms,10.448
,server.beat.ingest_ms,8.029
,server.beat.ingest_ms,6.364
,server.beat.ingest_ms,8.981
,server.beat.ingest_ms,6.368
,server.beat.ingest_ms,6.923
,server.beat.ingest_ms,6.534
,server.beat.ingest_ms,6.869
,server.beat.ingest_ms,7.194
,server.beat.ingest_ms,2.299
,server.beat.ingest_ms,2.878
,server.beat.ingest_ms,4.395
,server.beat.ingest_ms,3.000
,server.beat.ingest_ms,4.596
,server.beat.ingest_ms,2.331
,server.beat.ingest_ms,2.661
,server.beat.ingest_ms,2.574
,server.beat.ingest_ms,2.550
,server.beat.ingest_ms,2.428
,server.beat.ingest_ms,2.902
,server.beat.ingest_ms,4.970
,server.beat.ingest_ms,3.378
,server.beat.ingest_ms,4.278
,server.beat.ingest_ms,3.780
,server.beat.ingest_ms,1.805
,server.beat.ingest_ms,2.596
,server.beat.ingest_ms,2.499
,server.beat.ingest_ms,2.154
,server.beat.ingest_ms,2.572
,server.beat.ingest_ms,2.317
,server.beat.ingest_ms,2.404
,server.beat.ingest_ms,2.490
,server.beat.ingest_ms,2.238
,server.beat.ingest_ms,2.460
,server.beat.ingest_ms,1.931
,server.beat.ingest_ms,2.093
,server.beat.ingest_ms,2.095
,server.beat.ingest_ms,2.211
,server.beat.ingest_ms,2.222
,server.beat.ingest_ms,2.236
,server.beat.ingest_ms,2.125
,server.beat.ingest_ms,2.080
,server.beat.ingest_ms,2.760
,server.beat.ingest_ms,2.023
,server.beat.ingest_ms,1.732
,server.beat.ingest_ms,2.515
,server.beat.ingest_ms,2.661
,server.beat.ingest_ms,2.416
,server.beat.ingest_ms,2.651
,server.beat.ingest_ms,2.374
,server.beat.ingest_ms,3.136
,server.beat.ingest_ms,2.459
,server.beat.ingest_ms,2.740
,server.beat.ingest_ms,1.958
,server.beat.ingest_ms,1.956
,server.beat.ingest_ms,2.616
,server.beat.ingest_ms,2.643
,server.beat.ingest_ms,1.994
,server.beat.ingest_ms,2.472
,server.beat.ingest_ms,2.306
,server.beat.ingest_ms,2.513
,server.beat.ingest_ms,2.774
,server.beat.ingest_ms,2.474
,server.beat.ingest_ms,2.470
,server.beat.ingest_ms,2.547
,server.beat.ingest_ms,2.510
,server.beat.ingest_ms,2.381
,server.beat.ingest_ms,2.709
,server.beat.ingest_ms,1.994
,server.beat.ingest_ms,2.392
,server.beat.ingest_ms,2.363
,server.beat.ingest_ms,2.232
,server.beat.ingest_ms,2.622
,server.beat.ingest_ms,2.546
,server.beat.ingest_ms,1.779
,server.beat.ingest_ms,2.071
,server.beat.ingest_ms,2.510
,server.beat.ingest_ms,2.902
,server.beat.ingest_ms,2.400
,server.beat.ingest_ms,2.265
,server.beat.ingest_ms,2.767
,server.beat.ingest_ms,2.690
,server.beat.ingest_ms,2.635
,server.beat.ingest_ms,2.174
,server.beat.ingest_ms,2.309
,server.beat.ingest_ms,2.721
,server.beat.ingest_ms,2.557
,server.beat.ingest_ms,2.041
,server.beat.ingest_ms,2.537
,server.beat.ingest_ms,1.826
,server.beat.ingest_ms,2.310
,server.beat.ingest_ms,2.344
,server.beat.ingest_ms,2.610
,server.beat.ingest_ms,2.167
,server.beat.ingest_ms,2.976
,server.beat.ingest_ms,2.792
,server.beat.ingest_ms,2.621
,server.beat.ingest_ms,2.399
,server.beat.ingest_ms,2.205
,server.beat.ingest_ms,2.314
,server.beat.ingest_ms,2.971
,server.beat.ingest_ms,2.676
,server.beat.ingest_ms,2.601
,server.beat.ingest_ms,2.430
,server.beat.ingest_ms,2.530
,server.beat.ingest_ms,2.660
,server.beat.ingest_ms,3.204
,server.beat.ingest_ms,2.653
,server.beat.ingest_ms,3.144
,server.beat.ingest_ms,1.812
,server.beat.ingest_ms,2.107
,server.beat.ingest_ms,2.507
,server.beat.ingest_ms,2.634
,server.beat.ingest_ms,2.357
,server.beat.ingest_ms,2.267
,server.beat.ingest_ms,2.757
,server.beat.ingest_ms,2.196
,server.beat.ingest_ms,2.530
,server.beat.ingest_ms,2.670
,server.beat.ingest_ms,2.452
,server.beat.ingest_ms,2.408
,server.beat.ingest_ms,2.590
,server.beat.ingest_ms,2.664
,server.beat.ingest_ms,2.572
,server.beat.ingest_ms,1.728
,server.beat.ingest_ms,2.435
,server.beat.ingest_ms,2.606
,server.beat.ingest_ms,2.569
,server.beat.ingest_ms,2.567
,server.beat.ingest_ms,2.362
,server.beat.ingest_ms,2.670
,server.beat.ingest_ms,2.676
,server.beat.ingest_ms,2.767
,server.beat.ingest_ms,2.577
,server.beat.ingest_ms,2.076
,server.beat.ingest_ms,2.252
,server.beat.ingest_ms,2.538
,server.beat.ingest_ms,2.611
,server.beat.ingest_ms,2.642
,server.beat.ingest_ms,1.765
,server.beat.ingest_ms,2.445
,server.beat.ingest_ms,2.111
,server.beat.ingest_ms,2.642
,server.beat.ingest_ms,2.674
,server.beat.ingest_ms,2.360
,server.beat.ingest_ms,2.635
,server.beat.ingest_ms,2.453
,server.beat.ingest_ms,2.562
,server.beat.ingest_ms,2.031
,server.beat.ingest_ms,2.272
,server.beat.ingest_ms,2.640
,server.beat.ingest_ms,2.632
,server.beat.ingest_ms,3.873
,server.beat.ingest_ms,6.721
,server.beat.ingest_ms,4.747
,server.beat.ingest_ms,5.516
,server.beat.ingest_ms,2.751
,server.beat.ingest_ms,4.517
,server.beat.ingest_ms,2.875
,server.beat.ingest_ms,3.243
,server.beat.ingest_ms,3.163
,server.beat.ingest_ms,3.798
,server.beat.ingest_ms,2.202
,server.beat.ingest_ms,8.902
,server.beat.ingest_ms,2.237
,server.beat.ingest_ms,2.684
,server.beat.ingest_ms,2.117
,server.beat.ingest_ms,2.573
,server.beat.ingest_ms,1.954
,server.beat.ingest_ms,6.122
,server.beat.ingest_ms,9.656
,server.beat.ingest_ms,6.668
,server.beat.ingest_ms,3.063
,server.beat.ingest_ms,3.019
,server.beat.ingest_ms,2.275
,server.beat.ingest_ms,3.388
,server.beat.ingest_ms,2.847
,server.beat.ingest_ms,2.798
,server.beat.ingest_ms,2.832
,server.beat.ingest_ms,2.307
,server.beat.ingest_ms,2.399
,server.beat.ingest_ms,7.221
,server.beat.ingest_ms,10.254
,server.beat.ingest_ms,9.955
,server.beat.ingest_ms,2.651
,server.beat.ingest_ms,4.825
,server.beat.ingest_ms,3.541
,server.beat.ingest_ms,4.569
,server.beat.ingest_ms,3.983
,server.beat.ingest_ms,2.378
,server.beat.ingest_ms,2.791
,server.beat.ingest_ms,2.728
,server.beat.ingest_ms,11.292
,server.beat.ingest_ms,6.619
,server.beat.ingest_ms,3.353
,server.beat.ingest_ms,5.246
,server.beat.ingest_ms,5.413
,server.beat.ingest_ms,7.748
,server.beat.ingest_ms,7.449
,server.beat.ingest_ms,2.150
,server.beat.ingest_ms,2.562
,server.beat.ingest_ms,2.701
,server.beat.ingest_ms,2.777
,server.beat.ingest_ms,2.765
,server.beat.ingest_ms,6.335
,server.beat.ingest_ms,5.100
,server.beat.ingest_ms,7.012
,server.beat.ingest_ms,6.089
,server.beat.ingest_ms,5.771
,server.beat.ingest_ms,3.886
,server.beat.ingest_ms,3.684
,server.beat.ingest_ms,3.798
,server.beat.ingest_ms,2.966
,server.beat.ingest_ms,2.932
,server.beat.ingest_ms,3.352
,server.beat.ingest_ms,4.854
,server.beat.ingest_ms,3.641
,server.beat.ingest_ms,3.932
,server.beat.ingest_ms,4.669
,server.beat.ingest_ms,7.962
,server.beat.ingest_ms,7.224
,server.beat.ingest_ms,8.280
,server.beat.ingest_ms,11.200
,server.beat.ingest_ms,10.256
,server.beat.ingest_ms,5.309
,server.beat.ingest_ms,6.555
,server.beat.ingest_ms,5.932
,server.beat.ingest_ms,7.601
,server.beat.ingest_ms,3.031
,server.beat.ingest_ms,4.338
,server.beat.ingest_ms,3.044
,server.beat.ingest_ms,3.186
,server.beat.ingest_ms,3.221
,server.beat.ingest_ms,3.867
,server.beat.ingest_ms,2.429
,server.beat.ingest_ms,2.638
,server.beat.ingest_ms,7.319
,server.beat.ingest_ms,8.683
,server.beat.ingest_ms,8.986
,server.beat.ingest_ms,2.458
,server.beat.ingest_ms,2.724
,server.beat.ingest_ms,3.011
,server.beat.ingest_ms,2.811
,server.beat.ingest_ms,2.818
,server.beat.ingest_ms,3.025
,server.beat.ingest_ms,3.824
,server.beat.ingest_ms,3.627
,server.beat.ingest_ms,3.601
,server.beat.ingest_ms,3.558
,server.beat.ingest_ms,2.741
,server.beat.ingest_ms,3.086
,server.beat.ingest_ms,3.740
,server.beat.ingest_ms,2.686
,server.beat.ingest_ms,2.085
,server.beat.ingest_ms,2.032
,server.beat.ingest_ms,2.392
,server.beat.ingest_ms,2.659
,server.beat.ingest_ms,2.356
,server.beat.ingest_ms,2.316
,server.beat.ingest_ms,1.854
,server.beat.ingest_ms,2.083
,server.beat.ingest_ms,2.158
,server.beat.ingest_ms,2.161
,server.beat.ingest_ms,2.147
,server.beat.ingest_ms,2.062
,server.beat.ingest_ms,2.357
,server.beat.ingest_ms,2.091
,server.beat.ingest_ms,2.005
,server.beat.ingest_ms,1.998
,server.beat.ingest_ms,1.904
,server.beat.ingest_ms,2.144
,server.beat.ingest_ms,2.527
,server.beat.ingest_ms,2.629
,server.beat.ingest_ms,2.961
,server.beat.ingest_ms,2.462
,server.beat.ingest_ms,2.114
,server.beat.ingest_ms,2.598
,server.beat.ingest_ms,2.199
,server.beat.ingest_ms,2.612
,server.beat.ingest_ms,1.927
,server.beat.ingest_ms,2.087
,server.beat.ingest_ms,2.192
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,25.033
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.003
,server.beat.drain_ms,182.829
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,218.947
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,175.752
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.003
,server.beat.drain_ms,209.488
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,70.434
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,200.442
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,139.671
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,52.923
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,171.938
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,106.103
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,84.353
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,67.928
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,64.657
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,104.289
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,47.092
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,129.306
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,89.473
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,96.586
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,80.400
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,94.828
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,176.288
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,82.069
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,214.987
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,34.696
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,268.400
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.004
,server.beat.drain_ms,169.188
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,213.882
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,46.524
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,114.968
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,116.893
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,102.464
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,95.478
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,49.213
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,203.899
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,159.494
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,229.412
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,81.296
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.006
,server.beat.drain_ms,289.185
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,263.764
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,321.351
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,209.341
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,178.044
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,164.822
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,46.039
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,164.059
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,214.435
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,111.200
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,45.439
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,139.042
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,84.229
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,86.544
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,115.809
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,114.727
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,110.414
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,55.543
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,158.309
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,75.986
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,96.986
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,255.868
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,186.987
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,83.783
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,177.921
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,268.219
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,235.079
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,336.705
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,283.713
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,297.130
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,111.373
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,154.838
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,302.348
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,251.922
,server.beat.drain_ms,0.006
,server.beat.drain_ms,0.007
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,213.788
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,308.661
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,116.460
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,91.494
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,113.773
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,94.096
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,80.408
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,86.188
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
