# run_id=045aeef4-8786-4166-845f-7f82a576d92f
# config_label=Mac-local-MPS
# started_at=2026-06-04T12:24:28.812Z
# duration_ms=65026
# warmup_ms=5000
# protocol_version=1.0.0
# file_name=D# Fat (Original Mix).wav
# file_duration_ms=328593.7708333333
# chunk_size=2048
# sample_rate=48000
# chunks_sent=1523
# chunks_received=1523
# beats_real=16
# beats_synthetic=110
# lighting_frames=147
# device=mps
# beat_tracker=beatnet
# skip_bart=skipbart
# note_server_skip_ingest_queue_ms=time to enqueue chunk (not inference)
# note_server_skip_drain_queue_ms=time to dequeue predictions (not inference)
# note_server_skip_inference_ms=OpenL3 embed + Skip-BART decode on worker thread
# note_server_stage_raw_t_ms=blank for backend samples (no client clock)
t_ms,metric,value
,server.beat.ingest_ms,3.109
,server.beat.ingest_ms,1.483
,server.beat.ingest_ms,1.161
,server.beat.ingest_ms,1.288
,server.beat.ingest_ms,6.542
,server.beat.ingest_ms,2.961
,server.beat.ingest_ms,1.330
,server.beat.ingest_ms,1.046
,server.beat.ingest_ms,1.467
,server.beat.ingest_ms,1.176
,server.beat.ingest_ms,1.259
,server.beat.ingest_ms,1.311
,server.beat.ingest_ms,1.077
,server.beat.ingest_ms,1.209
,server.beat.ingest_ms,2.544
,server.beat.ingest_ms,2.385
,server.beat.ingest_ms,1.343
,server.beat.ingest_ms,2.224
,server.beat.ingest_ms,2.708
,server.beat.ingest_ms,1.344
,server.beat.ingest_ms,2.543
,server.beat.ingest_ms,2.099
,server.beat.ingest_ms,3.032
,server.beat.ingest_ms,2.246
,server.beat.ingest_ms,3.175
,server.beat.ingest_ms,1.249
,server.beat.ingest_ms,1.378
,server.beat.ingest_ms,1.169
,server.beat.ingest_ms,1.212
,server.beat.ingest_ms,1.199
,server.beat.ingest_ms,1.121
,server.beat.ingest_ms,1.094
,server.beat.ingest_ms,1.043
,server.beat.ingest_ms,1.148
,server.beat.ingest_ms,1.156
,server.beat.ingest_ms,1.505
,server.beat.ingest_ms,1.092
,server.beat.ingest_ms,1.072
,server.beat.ingest_ms,1.274
,server.beat.ingest_ms,1.050
,server.beat.ingest_ms,1.215
,server.beat.ingest_ms,1.543
,server.beat.ingest_ms,1.263
,server.beat.ingest_ms,1.077
,server.beat.ingest_ms,1.390
,server.beat.ingest_ms,1.161
,server.beat.ingest_ms,1.654
,server.beat.ingest_ms,1.284
,server.beat.ingest_ms,1.099
,server.beat.ingest_ms,1.400
,server.beat.ingest_ms,1.335
,server.beat.ingest_ms,1.242
,server.beat.ingest_ms,1.104
,server.beat.ingest_ms,1.230
,server.beat.ingest_ms,1.311
,server.beat.ingest_ms,1.187
,server.beat.ingest_ms,1.184
,server.beat.ingest_ms,1.064
,server.beat.ingest_ms,1.327
,server.beat.ingest_ms,1.135
,server.beat.ingest_ms,1.282
,server.beat.ingest_ms,1.216
,server.beat.ingest_ms,1.393
,server.beat.ingest_ms,1.304
,server.beat.ingest_ms,1.343
,server.beat.ingest_ms,1.230
,server.beat.ingest_ms,1.212
,server.beat.ingest_ms,1.052
,server.beat.ingest_ms,1.218
,server.beat.ingest_ms,1.248
,server.beat.ingest_ms,1.298
,server.beat.ingest_ms,1.205
,server.beat.ingest_ms,1.479
,server.beat.ingest_ms,1.363
,server.beat.ingest_ms,1.330
,server.beat.ingest_ms,1.197
,server.beat.ingest_ms,1.560
,server.beat.ingest_ms,1.049
,server.beat.ingest_ms,1.295
,server.beat.ingest_ms,1.463
,server.beat.ingest_ms,1.119
,server.beat.ingest_ms,1.259
,server.beat.ingest_ms,1.582
,server.beat.ingest_ms,1.258
,server.beat.ingest_ms,1.205
,server.beat.ingest_ms,1.463
,server.beat.ingest_ms,1.407
,server.beat.ingest_ms,1.139
,server.beat.ingest_ms,1.504
,server.beat.ingest_ms,1.154
,server.beat.ingest_ms,1.281
,server.beat.ingest_ms,1.187
,server.beat.ingest_ms,1.348
,server.beat.ingest_ms,1.178
,server.beat.ingest_ms,1.421
,server.beat.ingest_ms,1.119
,server.beat.ingest_ms,1.225
,server.beat.ingest_ms,1.176
,server.beat.ingest_ms,1.238
,server.beat.ingest_ms,1.448
,server.beat.ingest_ms,1.096
,server.beat.ingest_ms,1.494
,server.beat.ingest_ms,1.082
,server.beat.ingest_ms,1.267
,server.beat.ingest_ms,1.214
,server.beat.ingest_ms,1.758
,server.beat.ingest_ms,1.111
,server.beat.ingest_ms,1.055
,server.beat.ingest_ms,6.398
,server.beat.ingest_ms,1.046
,server.beat.ingest_ms,1.467
,server.beat.ingest_ms,1.459
,server.beat.ingest_ms,1.120
,server.beat.ingest_ms,1.124
,server.beat.ingest_ms,1.600
,server.beat.ingest_ms,1.333
,server.beat.ingest_ms,1.306
,server.beat.ingest_ms,1.095
,server.beat.ingest_ms,1.366
,server.beat.ingest_ms,1.354
,server.beat.ingest_ms,1.076
,server.beat.ingest_ms,1.129
,server.beat.ingest_ms,1.260
,server.beat.ingest_ms,1.504
,server.beat.ingest_ms,1.125
,server.beat.ingest_ms,1.136
,server.beat.ingest_ms,1.658
,server.beat.ingest_ms,1.133
,server.beat.ingest_ms,1.298
,server.beat.ingest_ms,1.262
,server.beat.ingest_ms,1.230
,server.beat.ingest_ms,1.283
,server.beat.ingest_ms,1.011
,server.beat.ingest_ms,1.245
,server.beat.ingest_ms,1.387
,server.beat.ingest_ms,1.331
,server.beat.ingest_ms,1.144
,server.beat.ingest_ms,1.269
,server.beat.ingest_ms,1.511
,server.beat.ingest_ms,1.256
,server.beat.ingest_ms,1.526
,server.beat.ingest_ms,1.184
,server.beat.ingest_ms,1.079
,server.beat.ingest_ms,1.284
,server.beat.ingest_ms,1.105
,server.beat.ingest_ms,1.473
,server.beat.ingest_ms,1.320
,server.beat.ingest_ms,1.404
,server.beat.ingest_ms,1.131
,server.beat.ingest_ms,1.518
,server.beat.ingest_ms,1.289
,server.beat.ingest_ms,1.431
,server.beat.ingest_ms,1.193
,server.beat.ingest_ms,1.187
,server.beat.ingest_ms,1.375
,server.beat.ingest_ms,1.161
,server.beat.ingest_ms,1.346
,server.beat.ingest_ms,4.935
,server.beat.ingest_ms,4.829
,server.beat.ingest_ms,1.681
,server.beat.ingest_ms,3.744
,server.beat.ingest_ms,2.425
,server.beat.ingest_ms,1.175
,server.beat.ingest_ms,0.925
,server.beat.ingest_ms,0.957
,server.beat.ingest_ms,1.133
,server.beat.ingest_ms,2.838
,server.beat.ingest_ms,1.195
,server.beat.ingest_ms,2.078
,server.beat.ingest_ms,3.057
,server.beat.ingest_ms,3.010
,server.beat.ingest_ms,2.658
,server.beat.ingest_ms,1.184
,server.beat.ingest_ms,1.680
,server.beat.ingest_ms,1.283
,server.beat.ingest_ms,1.596
,server.beat.ingest_ms,1.269
,server.beat.ingest_ms,1.046
,server.beat.ingest_ms,2.086
,server.beat.ingest_ms,1.991
,server.beat.ingest_ms,2.924
,server.beat.ingest_ms,2.628
,server.beat.ingest_ms,2.387
,server.beat.ingest_ms,1.272
,server.beat.ingest_ms,1.485
,server.beat.ingest_ms,1.206
,server.beat.ingest_ms,2.783
,server.beat.ingest_ms,1.200
,server.beat.ingest_ms,1.075
,server.beat.ingest_ms,2.498
,server.beat.ingest_ms,2.235
,server.beat.ingest_ms,2.587
,server.beat.ingest_ms,1.358
,server.beat.ingest_ms,1.627
,server.beat.ingest_ms,2.728
,server.beat.ingest_ms,1.786
,server.beat.ingest_ms,1.510
,server.beat.ingest_ms,1.133
,server.beat.ingest_ms,1.244
,server.beat.ingest_ms,4.208
,server.beat.ingest_ms,3.841
,server.beat.ingest_ms,1.280
,server.beat.ingest_ms,1.982
,server.beat.ingest_ms,1.581
,server.beat.ingest_ms,3.120
,server.beat.ingest_ms,1.845
,server.beat.ingest_ms,1.389
,server.beat.ingest_ms,1.791
,server.beat.ingest_ms,1.930
,server.beat.ingest_ms,1.429
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,13.716
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,15.137
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,13.544
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,21.528
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,32.221
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.004
,server.beat.drain_ms,25.504
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.003
,server.beat.drain_ms,37.491
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,31.044
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,15.852
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,26.989
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,159.319
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.000
,server.beat.drain_ms,0.001
,server.beat.drain_ms,42.911
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,68.754
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,75.682
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,59.320
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,39.250
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,16.270
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,29.841
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,15.131
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,33.583
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,9.988
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,26.205
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,22.181
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,53.987
,server.beat.drain_ms,0.011
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,49.192
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,53.484
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,73.999
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,89.444
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,74.131
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,30.731
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,93.437
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,103.870
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,9.109
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,64.010
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,19.453
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,30.917
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,10.194
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,33.149
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,8.855
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,39.709
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,8.664
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.005
,server.beat.drain_ms,19.234
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,26.657
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,20.805
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.001
,server.beat.drain_ms,51.681
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,9.039
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,93.193
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,37.701
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.006
,server.beat.drain_ms,0.002
,server.beat.drain_ms,97.415
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,9.532
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,91.715
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.004
,server.beat.drain_ms,33.389
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,43.478
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,31.294
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,88.357
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.001
,server.beat.drain_ms,27.673
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,54.016
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,81.580
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,48.534
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,40.082
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,113.943
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,110.364
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,16.775
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,57.711
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,11.753
,server.beat.drain_ms,0.006
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,9.468
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,37.348
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,14.338
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,30.082
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,12.516
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,41.220
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,10.248
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,29.057
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,8.538
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,16.531
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,22.384
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,16.078
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,40.264
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,13.054
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,31.345
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,42.752
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,17.304
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,157.930
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,27.179
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,71.729
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,58.445
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,39.195
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,51.659
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,34.698
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,114.427
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,36.689
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,143.045
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,73.816
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,140.990
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,49.062
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,58.994
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,27.926
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,46.148
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,73.452
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,112.968
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,35.121
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,15.313
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,32.507
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,41.219
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,51.818
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,87.981
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,25.889
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.007
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,28.322
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,14.016
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,33.874
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,19.227
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,20.164
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,30.897
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,27.405
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,16.016
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,22.540
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,24.350
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,19.114
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,20.467
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,12.015
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,24.759
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,17.933
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,20.540
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,21.540
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,12.526
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
