# run_id=65a4f432-5891-47a1-85f2-a593a874b941
# config_label=Mac-local-MPS
# started_at=2026-06-04T12:26:04.870Z
# duration_ms=65017
# warmup_ms=5000
# protocol_version=1.0.0
# file_name=D# Fat (Original Mix).wav
# file_duration_ms=328593.7708333333
# chunk_size=2048
# sample_rate=48000
# chunks_sent=1524
# chunks_received=1524
# beats_real=21
# beats_synthetic=111
# lighting_frames=125
# device=mps
# beat_tracker=beatnet
# skip_bart=skipbart
# note_server_skip_ingest_queue_ms=time to enqueue chunk (not inference)
# note_server_skip_drain_queue_ms=time to dequeue predictions (not inference)
# note_server_skip_inference_ms=OpenL3 embed + Skip-BART decode on worker thread
# note_server_stage_raw_t_ms=blank for backend samples (no client clock)
t_ms,metric,value
,server.beat.ingest_ms,1.062
,server.beat.ingest_ms,1.102
,server.beat.ingest_ms,1.095
,server.beat.ingest_ms,1.531
,server.beat.ingest_ms,1.052
,server.beat.ingest_ms,1.170
,server.beat.ingest_ms,1.282
,server.beat.ingest_ms,1.089
,server.beat.ingest_ms,1.052
,server.beat.ingest_ms,1.639
,server.beat.ingest_ms,4.323
,server.beat.ingest_ms,1.636
,server.beat.ingest_ms,1.468
,server.beat.ingest_ms,1.796
,server.beat.ingest_ms,2.186
,server.beat.ingest_ms,2.018
,server.beat.ingest_ms,1.061
,server.beat.ingest_ms,0.885
,server.beat.ingest_ms,1.327
,server.beat.ingest_ms,1.334
,server.beat.ingest_ms,1.138
,server.beat.ingest_ms,2.115
,server.beat.ingest_ms,2.977
,server.beat.ingest_ms,2.686
,server.beat.ingest_ms,1.645
,server.beat.ingest_ms,2.771
,server.beat.ingest_ms,1.180
,server.beat.ingest_ms,1.210
,server.beat.ingest_ms,1.179
,server.beat.ingest_ms,1.207
,server.beat.ingest_ms,1.658
,server.beat.ingest_ms,1.030
,server.beat.ingest_ms,2.143
,server.beat.ingest_ms,1.316
,server.beat.ingest_ms,2.008
,server.beat.ingest_ms,1.407
,server.beat.ingest_ms,1.278
,server.beat.ingest_ms,1.043
,server.beat.ingest_ms,0.926
,server.beat.ingest_ms,1.215
,server.beat.ingest_ms,1.119
,server.beat.ingest_ms,1.437
,server.beat.ingest_ms,1.141
,server.beat.ingest_ms,1.357
,server.beat.ingest_ms,1.395
,server.beat.ingest_ms,1.593
,server.beat.ingest_ms,1.682
,server.beat.ingest_ms,1.295
,server.beat.ingest_ms,2.716
,server.beat.ingest_ms,1.612
,server.beat.ingest_ms,2.943
,server.beat.ingest_ms,1.142
,server.beat.ingest_ms,1.019
,server.beat.ingest_ms,0.948
,server.beat.ingest_ms,1.763
,server.beat.ingest_ms,1.150
,server.beat.ingest_ms,1.049
,server.beat.ingest_ms,2.717
,server.beat.ingest_ms,3.437
,server.beat.ingest_ms,5.716
,server.beat.ingest_ms,2.031
,server.beat.ingest_ms,1.023
,server.beat.ingest_ms,1.016
,server.beat.ingest_ms,5.441
,server.beat.ingest_ms,3.788
,server.beat.ingest_ms,1.232
,server.beat.ingest_ms,1.138
,server.beat.ingest_ms,1.755
,server.beat.ingest_ms,1.628
,server.beat.ingest_ms,1.247
,server.beat.ingest_ms,3.046
,server.beat.ingest_ms,1.435
,server.beat.ingest_ms,1.020
,server.beat.ingest_ms,1.308
,server.beat.ingest_ms,2.133
,server.beat.ingest_ms,1.248
,server.beat.ingest_ms,1.027
,server.beat.ingest_ms,1.174
,server.beat.ingest_ms,2.386
,server.beat.ingest_ms,1.325
,server.beat.ingest_ms,2.858
,server.beat.ingest_ms,1.440
,server.beat.ingest_ms,1.291
,server.beat.ingest_ms,1.424
,server.beat.ingest_ms,2.199
,server.beat.ingest_ms,1.659
,server.beat.ingest_ms,1.841
,server.beat.ingest_ms,2.762
,server.beat.ingest_ms,1.307
,server.beat.ingest_ms,1.166
,server.beat.ingest_ms,1.288
,server.beat.ingest_ms,1.322
,server.beat.ingest_ms,1.143
,server.beat.ingest_ms,1.376
,server.beat.ingest_ms,3.506
,server.beat.ingest_ms,1.369
,server.beat.ingest_ms,1.655
,server.beat.ingest_ms,2.778
,server.beat.ingest_ms,1.324
,server.beat.ingest_ms,1.970
,server.beat.ingest_ms,1.167
,server.beat.ingest_ms,3.231
,server.beat.ingest_ms,1.233
,server.beat.ingest_ms,2.862
,server.beat.ingest_ms,3.054
,server.beat.ingest_ms,2.539
,server.beat.ingest_ms,1.165
,server.beat.ingest_ms,1.893
,server.beat.ingest_ms,1.620
,server.beat.ingest_ms,3.144
,server.beat.ingest_ms,3.209
,server.beat.ingest_ms,1.596
,server.beat.ingest_ms,1.216
,server.beat.ingest_ms,2.167
,server.beat.ingest_ms,1.146
,server.beat.ingest_ms,1.984
,server.beat.ingest_ms,1.381
,server.beat.ingest_ms,2.960
,server.beat.ingest_ms,2.432
,server.beat.ingest_ms,1.290
,server.beat.ingest_ms,1.289
,server.beat.ingest_ms,1.179
,server.beat.ingest_ms,1.087
,server.beat.ingest_ms,2.465
,server.beat.ingest_ms,1.210
,server.beat.ingest_ms,3.771
,server.beat.ingest_ms,3.321
,server.beat.ingest_ms,1.540
,server.beat.ingest_ms,1.343
,server.beat.ingest_ms,6.973
,server.beat.ingest_ms,1.363
,server.beat.ingest_ms,2.163
,server.beat.ingest_ms,1.180
,server.beat.ingest_ms,4.010
,server.beat.ingest_ms,2.529
,server.beat.ingest_ms,1.793
,server.beat.ingest_ms,1.103
,server.beat.ingest_ms,1.364
,server.beat.ingest_ms,2.710
,server.beat.ingest_ms,1.311
,server.beat.ingest_ms,1.472
,server.beat.ingest_ms,1.077
,server.beat.ingest_ms,1.428
,server.beat.ingest_ms,1.526
,server.beat.ingest_ms,1.219
,server.beat.ingest_ms,1.359
,server.beat.ingest_ms,1.220
,server.beat.ingest_ms,1.246
,server.beat.ingest_ms,1.423
,server.beat.ingest_ms,1.345
,server.beat.ingest_ms,1.127
,server.beat.ingest_ms,1.410
,server.beat.ingest_ms,1.163
,server.beat.ingest_ms,1.398
,server.beat.ingest_ms,1.227
,server.beat.ingest_ms,1.335
,server.beat.ingest_ms,1.208
,server.beat.ingest_ms,1.228
,server.beat.ingest_ms,1.207
,server.beat.ingest_ms,1.099
,server.beat.ingest_ms,1.392
,server.beat.ingest_ms,1.041
,server.beat.ingest_ms,1.201
,server.beat.ingest_ms,1.103
,server.beat.ingest_ms,1.242
,server.beat.ingest_ms,1.405
,server.beat.ingest_ms,1.391
,server.beat.ingest_ms,1.176
,server.beat.ingest_ms,1.156
,server.beat.ingest_ms,1.398
,server.beat.ingest_ms,1.098
,server.beat.ingest_ms,1.140
,server.beat.ingest_ms,1.280
,server.beat.ingest_ms,1.304
,server.beat.ingest_ms,1.166
,server.beat.ingest_ms,1.691
,server.beat.ingest_ms,1.360
,server.beat.ingest_ms,1.318
,server.beat.ingest_ms,1.411
,server.beat.ingest_ms,1.220
,server.beat.ingest_ms,1.173
,server.beat.ingest_ms,1.291
,server.beat.ingest_ms,1.188
,server.beat.ingest_ms,1.370
,server.beat.ingest_ms,1.186
,server.beat.ingest_ms,1.237
,server.beat.ingest_ms,1.413
,server.beat.ingest_ms,1.297
,server.beat.ingest_ms,1.132
,server.beat.ingest_ms,1.406
,server.beat.ingest_ms,1.252
,server.beat.ingest_ms,1.468
,server.beat.ingest_ms,1.115
,server.beat.ingest_ms,1.503
,server.beat.ingest_ms,1.467
,server.beat.ingest_ms,1.231
,server.beat.ingest_ms,1.277
,server.beat.ingest_ms,1.275
,server.beat.ingest_ms,1.292
,server.beat.ingest_ms,1.258
,server.beat.ingest_ms,1.654
,server.beat.ingest_ms,1.002
,server.beat.ingest_ms,2.366
,server.beat.ingest_ms,1.406
,server.beat.ingest_ms,1.182
,server.beat.ingest_ms,1.848
,server.beat.ingest_ms,1.253
,server.beat.ingest_ms,1.337
,server.beat.ingest_ms,1.139
,server.beat.ingest_ms,1.167
,server.beat.ingest_ms,1.155
,server.beat.ingest_ms,1.188
,server.beat.ingest_ms,1.256
,server.beat.ingest_ms,1.449
,server.beat.ingest_ms,1.410
,server.beat.ingest_ms,1.334
,server.beat.ingest_ms,1.063
,server.beat.ingest_ms,1.095
,server.beat.ingest_ms,1.260
,server.beat.ingest_ms,1.210
,server.beat.ingest_ms,1.649
,server.beat.ingest_ms,1.233
,server.beat.ingest_ms,1.591
,server.beat.ingest_ms,1.605
,server.beat.ingest_ms,1.181
,server.beat.ingest_ms,1.400
,server.beat.ingest_ms,1.123
,server.beat.ingest_ms,1.332
,server.beat.ingest_ms,1.408
,server.beat.ingest_ms,1.355
,server.beat.ingest_ms,1.300
,server.beat.ingest_ms,1.247
,server.beat.ingest_ms,1.632
,server.beat.ingest_ms,1.181
,server.beat.ingest_ms,1.310
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,14.145
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,15.624
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,13.227
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,28.443
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,31.712
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,15.838
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,17.859
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,31.353
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,25.998
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.001
,server.beat.drain_ms,25.826
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,16.283
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,29.346
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,32.039
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,18.026
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,14.180
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,26.666
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,13.130
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,29.077
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,11.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,25.984
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,51.302
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,26.744
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,24.168
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,87.868
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,28.394
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,17.485
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,24.128
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,12.539
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,25.146
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,33.785
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,12.247
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,98.681
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.006
,server.beat.drain_ms,0.001
,server.beat.drain_ms,52.883
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,94.056
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,17.845
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,54.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,21.375
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,121.713
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,15.160
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,151.372
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,87.715
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,22.936
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.004
,server.beat.drain_ms,23.715
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,24.316
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,13.854
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,30.500
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,12.658
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,12.501
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,18.160
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,8.981
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,33.899
,server.beat.drain_ms,0.007
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,34.665
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,32.556
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,27.399
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,35.516
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,36.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,49.153
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,102.199
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,36.699
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,63.992
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,76.163
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,19.325
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,19.238
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,103.302
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.041
,server.beat.drain_ms,113.116
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,39.993
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,34.824
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,107.552
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,16.715
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.004
,server.beat.drain_ms,15.252
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,29.729
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,9.174
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,25.847
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,9.871
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,47.109
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,9.087
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,34.232
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,10.168
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,22.538
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,19.432
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,9.774
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,27.945
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,10.178
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,38.314
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,30.135
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,96.659
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,77.938
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.000
,server.beat.drain_ms,0.001
,server.beat.drain_ms,35.483
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.008
,server.beat.drain_ms,0.004
,server.beat.drain_ms,130.082
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,36.449
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,72.789
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.007
,server.beat.drain_ms,111.403
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,38.955
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,83.801
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,95.919
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,37.316
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,50.714
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,25.769
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,76.916
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,33.080
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,60.835
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,104.738
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.003
,server.beat.drain_ms,29.045
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,79.465
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,12.760
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,114.242
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,37.603
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,86.423
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,111.401
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,15.614
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,21.173
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,11.123
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,35.835
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,8.776
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,33.045
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,10.310
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,26.930
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,10.086
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,38.930
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,11.991
,server.beat.drain_ms,0.002
