# run_id=d11eb36f-5e67-4620-b963-61fd38477cfe
# config_label=Mac-local-MPS
# started_at=2026-06-04T12:27:33.132Z
# duration_ms=65015
# warmup_ms=5000
# protocol_version=1.0.0
# file_name=D# Fat (Original Mix).wav
# file_duration_ms=328593.7708333333
# chunk_size=2048
# sample_rate=48000
# chunks_sent=1523
# chunks_received=1523
# beats_real=17
# beats_synthetic=121
# lighting_frames=147
# device=mps
# beat_tracker=beatnet
# skip_bart=skipbart
# note_server_skip_ingest_queue_ms=time to enqueue chunk (not inference)
# note_server_skip_drain_queue_ms=time to dequeue predictions (not inference)
# note_server_skip_inference_ms=OpenL3 embed + Skip-BART decode on worker thread
# note_server_stage_raw_t_ms=blank for backend samples (no client clock)
t_ms,metric,value
,server.beat.ingest_ms,1.011
,server.beat.ingest_ms,1.203
,server.beat.ingest_ms,1.060
,server.beat.ingest_ms,1.186
,server.beat.ingest_ms,1.566
,server.beat.ingest_ms,0.988
,server.beat.ingest_ms,0.990
,server.beat.ingest_ms,1.135
,server.beat.ingest_ms,1.041
,server.beat.ingest_ms,1.310
,server.beat.ingest_ms,1.324
,server.beat.ingest_ms,0.997
,server.beat.ingest_ms,0.978
,server.beat.ingest_ms,1.242
,server.beat.ingest_ms,1.054
,server.beat.ingest_ms,1.351
,server.beat.ingest_ms,1.094
,server.beat.ingest_ms,1.220
,server.beat.ingest_ms,1.018
,server.beat.ingest_ms,1.228
,server.beat.ingest_ms,1.360
,server.beat.ingest_ms,1.113
,server.beat.ingest_ms,1.049
,server.beat.ingest_ms,1.172
,server.beat.ingest_ms,1.083
,server.beat.ingest_ms,1.205
,server.beat.ingest_ms,0.971
,server.beat.ingest_ms,1.049
,server.beat.ingest_ms,1.228
,server.beat.ingest_ms,1.319
,server.beat.ingest_ms,1.097
,server.beat.ingest_ms,1.628
,server.beat.ingest_ms,1.002
,server.beat.ingest_ms,1.062
,server.beat.ingest_ms,1.007
,server.beat.ingest_ms,0.868
,server.beat.ingest_ms,1.230
,server.beat.ingest_ms,1.264
,server.beat.ingest_ms,1.202
,server.beat.ingest_ms,1.450
,server.beat.ingest_ms,0.703
,server.beat.ingest_ms,1.114
,server.beat.ingest_ms,1.327
,server.beat.ingest_ms,0.803
,server.beat.ingest_ms,1.056
,server.beat.ingest_ms,1.580
,server.beat.ingest_ms,1.086
,server.beat.ingest_ms,1.098
,server.beat.ingest_ms,1.122
,server.beat.ingest_ms,1.309
,server.beat.ingest_ms,1.304
,server.beat.ingest_ms,1.344
,server.beat.ingest_ms,1.038
,server.beat.ingest_ms,1.275
,server.beat.ingest_ms,1.094
,server.beat.ingest_ms,0.772
,server.beat.ingest_ms,1.185
,server.beat.ingest_ms,0.921
,server.beat.ingest_ms,1.144
,server.beat.ingest_ms,0.937
,server.beat.ingest_ms,1.227
,server.beat.ingest_ms,1.269
,server.beat.ingest_ms,1.411
,server.beat.ingest_ms,1.115
,server.beat.ingest_ms,1.100
,server.beat.ingest_ms,1.395
,server.beat.ingest_ms,0.982
,server.beat.ingest_ms,1.153
,server.beat.ingest_ms,1.157
,server.beat.ingest_ms,1.130
,server.beat.ingest_ms,1.157
,server.beat.ingest_ms,1.288
,server.beat.ingest_ms,1.014
,server.beat.ingest_ms,1.250
,server.beat.ingest_ms,1.471
,server.beat.ingest_ms,1.008
,server.beat.ingest_ms,1.167
,server.beat.ingest_ms,1.079
,server.beat.ingest_ms,1.156
,server.beat.ingest_ms,0.996
,server.beat.ingest_ms,1.368
,server.beat.ingest_ms,1.005
,server.beat.ingest_ms,1.207
,server.beat.ingest_ms,1.399
,server.beat.ingest_ms,1.153
,server.beat.ingest_ms,0.741
,server.beat.ingest_ms,0.908
,server.beat.ingest_ms,0.978
,server.beat.ingest_ms,1.153
,server.beat.ingest_ms,4.412
,server.beat.ingest_ms,1.824
,server.beat.ingest_ms,8.550
,server.beat.ingest_ms,1.373
,server.beat.ingest_ms,2.728
,server.beat.ingest_ms,53.241
,server.beat.ingest_ms,1.086
,server.beat.ingest_ms,1.042
,server.beat.ingest_ms,1.070
,server.beat.ingest_ms,1.131
,server.beat.ingest_ms,18.820
,server.beat.ingest_ms,1.126
,server.beat.ingest_ms,3.055
,server.beat.ingest_ms,1.871
,server.beat.ingest_ms,1.531
,server.beat.ingest_ms,4.319
,server.beat.ingest_ms,2.323
,server.beat.ingest_ms,3.004
,server.beat.ingest_ms,18.496
,server.beat.ingest_ms,1.178
,server.beat.ingest_ms,2.381
,server.beat.ingest_ms,2.099
,server.beat.ingest_ms,2.647
,server.beat.ingest_ms,1.724
,server.beat.ingest_ms,1.357
,server.beat.ingest_ms,1.220
,server.beat.ingest_ms,0.862
,server.beat.ingest_ms,2.002
,server.beat.ingest_ms,1.379
,server.beat.ingest_ms,1.453
,server.beat.ingest_ms,2.695
,server.beat.ingest_ms,2.287
,server.beat.ingest_ms,1.721
,server.beat.ingest_ms,2.270
,server.beat.ingest_ms,1.263
,server.beat.ingest_ms,1.697
,server.beat.ingest_ms,2.570
,server.beat.ingest_ms,1.248
,server.beat.ingest_ms,1.332
,server.beat.ingest_ms,1.168
,server.beat.ingest_ms,1.220
,server.beat.ingest_ms,2.843
,server.beat.ingest_ms,1.061
,server.beat.ingest_ms,1.451
,server.beat.ingest_ms,0.889
,server.beat.ingest_ms,1.095
,server.beat.ingest_ms,9.617
,server.beat.ingest_ms,2.094
,server.beat.ingest_ms,2.484
,server.beat.ingest_ms,3.061
,server.beat.ingest_ms,1.769
,server.beat.ingest_ms,3.661
,server.beat.ingest_ms,1.313
,server.beat.ingest_ms,1.456
,server.beat.ingest_ms,1.345
,server.beat.ingest_ms,1.379
,server.beat.ingest_ms,4.474
,server.beat.ingest_ms,1.747
,server.beat.ingest_ms,1.918
,server.beat.ingest_ms,8.252
,server.beat.ingest_ms,5.518
,server.beat.ingest_ms,1.400
,server.beat.ingest_ms,1.053
,server.beat.ingest_ms,1.000
,server.beat.ingest_ms,2.499
,server.beat.ingest_ms,2.820
,server.beat.ingest_ms,1.625
,server.beat.ingest_ms,5.085
,server.beat.ingest_ms,1.384
,server.beat.ingest_ms,4.954
,server.beat.ingest_ms,5.646
,server.beat.ingest_ms,1.636
,server.beat.ingest_ms,1.055
,server.beat.ingest_ms,2.035
,server.beat.ingest_ms,1.261
,server.beat.ingest_ms,1.227
,server.beat.ingest_ms,3.251
,server.beat.ingest_ms,2.644
,server.beat.ingest_ms,1.863
,server.beat.ingest_ms,3.713
,server.beat.ingest_ms,2.643
,server.beat.ingest_ms,1.800
,server.beat.ingest_ms,1.079
,server.beat.ingest_ms,3.630
,server.beat.ingest_ms,1.532
,server.beat.ingest_ms,8.420
,server.beat.ingest_ms,3.056
,server.beat.ingest_ms,1.335
,server.beat.ingest_ms,0.980
,server.beat.ingest_ms,2.030
,server.beat.ingest_ms,1.459
,server.beat.ingest_ms,2.551
,server.beat.ingest_ms,1.317
,server.beat.ingest_ms,1.258
,server.beat.ingest_ms,4.074
,server.beat.ingest_ms,3.337
,server.beat.ingest_ms,3.119
,server.beat.ingest_ms,1.243
,server.beat.ingest_ms,2.724
,server.beat.ingest_ms,1.297
,server.beat.ingest_ms,5.633
,server.beat.ingest_ms,4.693
,server.beat.ingest_ms,2.084
,server.beat.ingest_ms,1.447
,server.beat.ingest_ms,2.322
,server.beat.ingest_ms,3.386
,server.beat.ingest_ms,1.396
,server.beat.ingest_ms,1.277
,server.beat.ingest_ms,1.253
,server.beat.ingest_ms,2.204
,server.beat.ingest_ms,0.810
,server.beat.ingest_ms,4.755
,server.beat.ingest_ms,1.164
,server.beat.ingest_ms,1.308
,server.beat.ingest_ms,2.247
,server.beat.ingest_ms,1.341
,server.beat.ingest_ms,2.661
,server.beat.ingest_ms,2.414
,server.beat.ingest_ms,2.698
,server.beat.ingest_ms,1.307
,server.beat.ingest_ms,6.349
,server.beat.ingest_ms,1.408
,server.beat.ingest_ms,1.095
,server.beat.ingest_ms,2.706
,server.beat.ingest_ms,1.227
,server.beat.ingest_ms,1.479
,server.beat.ingest_ms,3.003
,server.beat.ingest_ms,1.117
,server.beat.ingest_ms,1.079
,server.beat.ingest_ms,1.153
,server.beat.ingest_ms,1.354
,server.beat.ingest_ms,1.155
,server.beat.ingest_ms,1.520
,server.beat.ingest_ms,1.211
,server.beat.ingest_ms,1.143
,server.beat.ingest_ms,1.200
,server.beat.ingest_ms,1.449
,server.beat.ingest_ms,1.088
,server.beat.ingest_ms,1.286
,server.beat.ingest_ms,1.104
,server.beat.ingest_ms,1.237
,server.beat.ingest_ms,1.190
,server.beat.ingest_ms,1.205
,server.beat.ingest_ms,1.117
,server.beat.ingest_ms,1.157
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,12.804
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,16.969
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,20.392
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,16.920
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,41.605
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.005
,server.beat.drain_ms,49.732
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.165
,server.beat.drain_ms,0.004
,server.beat.drain_ms,33.222
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.004
,server.beat.drain_ms,52.677
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,42.113
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.005
,server.beat.drain_ms,39.561
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,31.400
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,40.388
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,93.680
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,92.686
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,31.301
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,32.702
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,30.257
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,18.411
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,14.636
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,28.365
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,44.445
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,28.128
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,134.311
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,55.393
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,74.748
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,99.707
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,113.924
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,53.881
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,80.767
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,86.120
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,44.354
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,78.852
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,25.630
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,24.647
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,36.737
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,20.889
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,23.103
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,12.989
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,14.128
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,31.015
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,17.137
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,35.498
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,9.308
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,147.070
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,9.620
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,81.960
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,36.997
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,42.395
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,66.570
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,32.703
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,113.821
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,85.283
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,63.978
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,32.180
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,32.377
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,71.042
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,86.979
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,18.038
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,38.103
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,10.796
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,10.551
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,9.648
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,38.910
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,18.196
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,11.858
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,18.605
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,27.218
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,12.770
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,9.939
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,12.352
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,30.052
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,9.114
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,11.415
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,14.146
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,143.499
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.000
,server.beat.drain_ms,0.003
,server.beat.drain_ms,69.240
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.003
,server.beat.drain_ms,16.267
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,25.539
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,50.103
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,78.709
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,115.214
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,38.211
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,58.399
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,88.477
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,22.202
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,61.312
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,75.981
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.003
,server.beat.drain_ms,120.416
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,46.984
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,23.795
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,105.136
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,20.658
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,81.263
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,92.449
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,32.590
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,47.417
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,24.156
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,11.318
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,31.941
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,11.642
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,25.840
,server.beat.drain_ms,0.006
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,18.058
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,16.860
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.004
,server.beat.drain_ms,0.002
,server.beat.drain_ms,19.596
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,14.026
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,35.569
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,14.391
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,29.059
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,13.455
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,34.829
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,9.864
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,22.429
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,18.833
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,30.951
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,17.000
,server.beat.drain_ms,0.005
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,23.024
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,22.797
,server.beat.drain_ms,0.003
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.003
,server.beat.drain_ms,12.551
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.002
,server.beat.drain_ms,36.898
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.001
,server.beat.drain_ms,36.959
,server.beat.drain_ms,0.001
,server.beat.drain_ms,0.002
